latitude,longitude,uuid,kreis_name,kreis_schluessel,gemeindeverband_name,gemeindeverband_schluessel,gemeinde_name,gemeinde_schluessel,strasse_name,strasse_schluessel,sparte,von,nach,baubeginn,bauende,verkehrsbeeintraechtigungen,baumassnahme
54.1232621634127,12.0782089177779,f0728a76-2927-45d5-b17b-3c3a0b6b905d,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Handelsstr.,"03280",Straßenbau,,,2024-02-19 07:00:00+01,2024-10-17 17:00:00+02,"Sicherungsmaßnahmen entlang der Straße, Sicherungsmaßnahmen entlang des Gehwegs, Vollsperrung",Grundhafte Erneuerung
54.1202425348615,12.1358850674165,f0e76d12-2d70-4819-a49e-bc1b225b8c41,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Marienroggenweg,"10680",Wasserleitung,Krummendorfer Str. (06310),,2024-03-20 07:00:00+01,2024-05-03 15:45:00+02,"Sicherungsmaßnahmen entlang der Straße, Vollsperrung",Sanierung Trinkwasserleitung
54.0686179909929,12.097411769179,f3ed2803-6b09-48a9-9a9f-2b5906880c1a,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Damerower Weg,"01770",Wasserleitung,Neue Reihe (07220),,2022-10-04 00:00:00+02,2024-06-01 00:00:00+02,"Sicherungsmaßnahmen entlang der Straße, Sicherungsmaßnahmen entlang des Gehwegs, Sperrung des Fußgängerverkehrs im Gehwegbereich, Sperrung für Fahrradverkehr, Vollsperrung",Erneuerung TW-Leitung
54.1776702204193,12.0918282060457,f44de2ca-d733-4fc3-b1f0-31d3e1665b5f,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Am Bahnhof,"00310",Stromnetz,"5","7",2024-03-11 07:00:00+01,2024-03-28 18:00:00+01,Sicherungsmaßnahmen entlang des Gehwegs,Anschluss Personenbahnhof
54.1762746034971,12.0880426693286,f66f9c6f-c564-4631-9eda-23485e85bb84,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Querstr. II,"07790",Wasserleitung,,,2024-03-11 07:00:00+01,2024-04-12 15:45:00+02,"Sicherungsmaßnahmen entlang des Gehwegs, Sperrung des Fußgängerverkehrs im Gehwegbereich",Arbeiten Hausanschluss Trink- und Schmutzwasser
54.1755547370513,12.0450547653976,f7018d28-362f-4b24-be6c-1dae3b1c11d5,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Kleiner Sommerweg,"12880",Telefonnetz,"1","15",2024-03-06 07:00:00+01,2024-04-03 18:00:00+02,Sicherungsmaßnahmen entlang des Gehwegs,Breitbandausbau
54.0714177138721,12.1114641814668,f70f406d-827a-45d5-bc59-db354902359f,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Robert-Koch-Str.,"07990",Stromnetz,"11",,2023-12-18 00:00:00+01,2024-12-21 00:00:00+01,Sicherungsmaßnahmen entlang des Gehwegs,Errichtung einer Kabelbrücke für E-Versorgung Baustelle
54.0920082757248,12.1576809128293,fb7e6ad3-62dc-4e32-814e-3e152f05cd37,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Petridamm,"07620",Kabelnetz,"26",,2024-02-26 00:00:00+01,2024-03-29 00:00:00+01,"Sicherungsmaßnahmen entlang der Straße, Sicherungsmaßnahmen entlang des Gehwegs, Verkehrsraumeinschränkungen",Anbindung Breitband Stadtentsorgung HRO
54.0804681106603,12.1265235445752,fd2e99b4-9ac8-4dd2-94c2-b521b6d91455,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Südring,"07400",Gleisbau,Platz der Freundschaft (07650),Goetheplatz (02960),2022-05-04 00:00:00+02,2025-01-01 00:00:00+01,"Sicherungsmaßnahmen entlang der Straße, Sicherungsmaßnahmen entlang des Gehwegs, Verkehrsraumeinschränkungen",Baustelleneinrichtung / Belieferung für Neubau Goetheplatzbrücke
54.1514883925789,12.0808895615013,fd32f630-333c-4752-9989-8c41a8eb5b30,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Taklerring,"08880",Hochbau,"45",,2023-06-01 00:00:00+02,2025-08-31 00:00:00+02,"Sicherungsmaßnahmen entlang der Straße, Sicherungsmaßnahmen entlang des Gehwegs, Verkehrsraumeinschränkungen",Baustraße für Neubau Hort Taklerring
